entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,position_size,pnl_dollars,pnl_pct,exit_reason,capital_after,risk_reward_ratio
2025-12-15 15:30:00,2025-12-15 16:15:00,short,4323.306,4293.67745090337,4338.120274548314,4293.67745090337,0.68,201.47413385707915,2.0147413385707917,take_profit,10201.474133857078,2.0
2025-12-15 18:15:00,2025-12-15 19:00:00,short,4305.542,4315.813232289199,4315.813232289199,4284.9995354216035,0.99,-101.68519966306468,-1.0168519966306468,stop_loss,10099.788934194014,2.0
2025-12-15 20:45:00,2025-12-16 00:30:00,short,4304.48,4311.505457368773,4311.505457368773,4290.429085262453,1.44,-101.16658611033782,-1.0116658611033782,stop_loss,9998.622348083676,2.0
2025-12-16 03:45:00,2025-12-16 08:45:00,short,4290.839,4284.723,4303.039298198869,4266.438403602262,0.82,50.15119999999988,0.5015119999999988,timeout,10048.773548083676,2.0
2025-12-16 11:00:00,2025-12-16 11:30:00,short,4275.896,4279.368579533405,4279.368579533405,4268.950840933189,2.89,-100.35754851541097,-1.0035754851541097,stop_loss,9948.415999568266,2.0
2025-12-18 04:30:00,2025-12-18 05:00:00,short,4329.644,4332.978733184911,4332.978733184911,4322.9745336301785,2.98,-99.37504891034405,-0.9937504891034404,stop_loss,9849.040950657922,2.0
2025-12-18 08:00:00,2025-12-18 12:15:00,short,4328.453,4319.376719597502,4332.991140201249,4319.376719597502,2.17,196.9552847342069,1.9695528473420691,take_profit,10045.99623539213,2.0
2025-12-18 14:30:00,2025-12-18 14:45:00,short,4314.272,4318.442471795096,4318.442471795096,4305.931056409808,2.41,-100.50837026181581,-1.005083702618158,stop_loss,9945.487865130313,2.0
2025-12-19 00:30:00,2025-12-19 01:00:00,short,4328.436,4322.035537992262,4331.6362310038685,4322.035537992262,3.11,199.05436844063897,1.9905436844063897,take_profit,10144.542233570952,2.0
2025-12-23 17:15:00,2025-12-23 19:00:00,short,4477.763,4488.316404347785,4488.316404347785,4456.656191304431,0.96,-101.31268173873251,-1.0131268173873251,stop_loss,10043.229551832219,2.0
2025-12-24 08:00:00,2025-12-24 08:15:00,short,4485.14,4489.163357612076,4489.163357612076,4477.0932847758495,2.5,-100.58394030188538,-1.0058394030188538,stop_loss,9942.645611530334,2.0
2025-12-24 13:15:00,2025-12-24 13:30:00,short,4479.085,4485.920493570391,4485.920493570391,4465.414012859218,1.45,-99.11465677066963,-0.9911465677066963,stop_loss,9843.530954759664,2.0
2025-12-29 05:45:00,2025-12-29 06:15:00,short,4506.734,4495.62479670589,4512.288601647056,4495.62479670589,1.77,196.63289830575684,1.9663289830575685,take_profit,10040.163853065422,2.0
2025-12-30 08:30:00,2025-12-30 08:45:00,short,4359.119,4364.083502899599,4364.083502899599,4349.189994200801,2.02,-100.28295857190406,-1.0028295857190406,stop_loss,9939.880894493517,2.0
2025-12-30 19:30:00,2025-12-30 19:45:00,short,4362.812,4351.051758857999,4368.6921205710005,4351.051758857999,1.69,198.7480752998199,1.987480752998199,take_profit,10138.628969793337,2.0
2025-12-31 00:15:00,2025-12-31 00:30:00,short,4336.506,4342.664382258617,4342.664382258617,4324.189235482768,1.65,-101.61330726716824,-1.0161330726716824,stop_loss,10037.01566252617,2.0
2025-12-31 19:00:00,2025-12-31 20:00:00,short,4317.678,4305.642930272814,4323.695534863593,4305.642930272814,1.67,200.9856644440071,2.009856644440071,take_profit,10238.001326970178,2.0
2026-01-07 03:45:00,2026-01-07 05:30:00,short,4474.683,4451.773671498563,4486.137664250718,4451.773671498563,0.89,203.89302366278844,2.038930236627884,take_profit,10441.894350632967,2.0
2026-01-07 11:30:00,2026-01-07 15:00:00,short,4450.481,4427.146417147296,4462.1482914263515,4427.146417147296,0.89,207.67778738906145,2.0767778738906144,take_profit,10649.572138022028,2.0
2026-01-08 01:30:00,2026-01-08 05:30:00,short,4447.603,4417.123807952435,4462.842596023783,4417.123807952435,0.7,213.35434433295814,2.1335434433295815,take_profit,10862.926482354986,2.0
2026-01-08 06:15:00,2026-01-08 06:30:00,short,4426.062,4437.364491819607,4437.364491819607,4403.457016360786,0.96,-108.50392146822705,-1.0850392146822705,stop_loss,10754.422560886758,2.0
2026-01-08 11:45:00,2026-01-08 12:00:00,short,4422.728,4415.636396408866,4426.273801795567,4415.636396408866,3.03,214.87558881136374,2.1487558881136373,take_profit,10969.298149698123,2.0
2026-01-13 00:15:00,2026-01-13 01:00:00,short,4588.371,4593.798840864105,4593.798840864105,4577.51531827179,2.02,-109.6423854549177,-1.096423854549177,stop_loss,10859.655764243205,2.0
2026-01-13 05:45:00,2026-01-13 06:15:00,short,4592.164,4584.036819555854,4596.227590222073,4584.036819555854,2.67,216.99571785869227,2.1699571785869227,take_profit,11076.651482101897,2.0
2026-01-13 08:15:00,2026-01-13 08:30:00,short,4589.98,4595.613800423952,4595.613800423952,4578.712399152095,1.97,-110.98586835186188,-1.1098586835186188,stop_loss,10965.665613750036,2.0
